LineId,EventId,Content,EventTemplate
6664,E644,"The new attribute ``response_data`` of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``.","The new attribute <*> of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``."
6665,E644,"The new attribute ``environment`` of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``.","The new attribute <*> of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``."
6666,E644,"The new attribute ``debug_info`` of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``.","The new attribute <*> of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``."
6667,E644,"The new attribute ``additional_info`` of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``.","The new attribute <*> of RemoteModule is ignored during RPC pickling. To pickle this attribute, please add it to ``_REMOTE_MODULE_PICKLED_ATTRIBUTES``. Otherwise, please explicitly add it to ``_REMOTE_MODULE_ATTRIBUTES_IGNORE_FOR_PICKLING``."
6668,E645,"rank 0, 100 iterations, average latency 123.45 ms","rank <*>, <*> iterations, average latency <*> ms"
6669,E645,"rank 1, 200 iterations, average latency 150.78 ms","rank <*>, <*> iterations, average latency <*> ms"
6670,E645,"rank 2, 50 iterations, average latency 98.67 ms","rank <*>, <*> iterations, average latency <*> ms"
6671,E645,"rank 3, 150 iterations, average latency 110.00 ms","rank <*>, <*> iterations, average latency <*> ms"
6672,E645,"rank 4, 250 iterations, average latency 135.50 ms","rank <*>, <*> iterations, average latency <*> ms"
6673,E645,"rank 5, 300 iterations, average latency 140.20 ms","rank <*>, <*> iterations, average latency <*> ms"
6674,E645,"rank 6, 75 iterations, average latency 105.30 ms","rank <*>, <*> iterations, average latency <*> ms"
6675,E645,"rank 7, 125 iterations, average latency 115.40 ms","rank <*>, <*> iterations, average latency <*> ms"
6676,E645,"rank 8, 175 iterations, average latency 128.90 ms","rank <*>, <*> iterations, average latency <*> ms"
6677,E645,"rank 9, 225 iterations, average latency 132.10 ms","rank <*>, <*> iterations, average latency <*> ms"
6678,E645,"rank 10, 100 iterations, average latency 120.50 ms","rank <*>, <*> iterations, average latency <*> ms"
6679,E645,"rank 11, 150 iterations, average latency 112.30 ms","rank <*>, <*> iterations, average latency <*> ms"
6680,E645,"rank 12, 200 iterations, average latency 145.60 ms","rank <*>, <*> iterations, average latency <*> ms"
6681,E645,"rank 13, 250 iterations, average latency 150.80 ms","rank <*>, <*> iterations, average latency <*> ms"
6682,E646,"rank 0, forward 123.45 ms, backward 678.90 ms","rank <*>, forward <*> ms, backward <*> ms"
6683,E646,"rank 1, forward 110.23 ms, backward 654.32 ms","rank <*>, forward <*> ms, backward <*> ms"
6684,E646,"rank 2, forward 105.67 ms, backward 640.12 ms","rank <*>, forward <*> ms, backward <*> ms"
6685,E646,"rank 3, forward 115.34 ms, backward 630.21 ms","rank <*>, forward <*> ms, backward <*> ms"
6686,E646,"rank 4, forward 120.45 ms, backward 620.34 ms","rank <*>, forward <*> ms, backward <*> ms"
6687,E646,"rank 5, forward 118.76 ms, backward 610.43 ms","rank <*>, forward <*> ms, backward <*> ms"
6688,E646,"rank 6, forward 112.56 ms, backward 600.52 ms","rank <*>, forward <*> ms, backward <*> ms"
6689,E646,"rank 7, forward 114.67 ms, backward 590.61 ms","rank <*>, forward <*> ms, backward <*> ms"
6690,E646,"rank 8, forward 116.78 ms, backward 580.70 ms","rank <*>, forward <*> ms, backward <*> ms"
6691,E646,"rank 9, forward 117.89 ms, backward 570.79 ms","rank <*>, forward <*> ms, backward <*> ms"
6692,E646,"rank 10, forward 118.90 ms, backward 560.88 ms","rank <*>, forward <*> ms, backward <*> ms"
6693,E646,"rank 11, forward 120.01 ms, backward 550.97 ms","rank <*>, forward <*> ms, backward <*> ms"
6694,E646,"rank 12, forward 121.12 ms, backward 541.06 ms","rank <*>, forward <*> ms, backward <*> ms"
6695,E646,"rank 13, forward 122.23 ms, backward 531.15 ms","rank <*>, forward <*> ms, backward <*> ms"
6696,E646,"rank 14, forward 123.34 ms, backward 521.24 ms","rank <*>, forward <*> ms, backward <*> ms"
6697,E647,"rank 0, max reserved 2.50 GiB, max allocated 1.80 GiB","rank <*>, max reserved <*>, max allocated <*>"
6698,E647,"rank 1, max reserved 3.00 GiB, max allocated 2.20 GiB","rank <*>, max reserved <*>, max allocated <*>"
6699,E647,"rank 2, max reserved 2.75 GiB, max allocated 1.90 GiB","rank <*>, max reserved <*>, max allocated <*>"
6700,E647,"rank 3, max reserved 3.20 GiB, max allocated 2.40 GiB","rank <*>, max reserved <*>, max allocated <*>"
6701,E647,"rank 4, max reserved 2.80 GiB, max allocated 2.00 GiB","rank <*>, max reserved <*>, max allocated <*>"
6702,E647,"rank 5, max reserved 3.10 GiB, max allocated 2.30 GiB","rank <*>, max reserved <*>, max allocated <*>"
6703,E647,"rank 6, max reserved 2.60 GiB, max allocated 1.70 GiB","rank <*>, max reserved <*>, max allocated <*>"
6704,E647,"rank 7, max reserved 3.30 GiB, max allocated 2.50 GiB","rank <*>, max reserved <*>, max allocated <*>"
6705,E647,"rank 8, max reserved 2.90 GiB, max allocated 2.10 GiB","rank <*>, max reserved <*>, max allocated <*>"
6706,E647,"rank 9, max reserved 3.40 GiB, max allocated 2.60 GiB","rank <*>, max reserved <*>, max allocated <*>"
6707,E647,"rank 10, max reserved 2.70 GiB, max allocated 1.85 GiB","rank <*>, max reserved <*>, max allocated <*>"
6708,E647,"rank 11, max reserved 3.50 GiB, max allocated 2.70 GiB","rank <*>, max reserved <*>, max allocated <*>"
6709,E647,"rank 12, max reserved 2.65 GiB, max allocated 1.95 GiB","rank <*>, max reserved <*>, max allocated <*>"
6710,E647,"rank 13, max reserved 3.60 GiB, max allocated 2.80 GiB","rank <*>, max reserved <*>, max allocated <*>"
6711,E647,"rank 14, max reserved 2.85 GiB, max allocated 2.05 GiB","rank <*>, max reserved <*>, max allocated <*>"
6712,E648,example for row-wise-even does not exist!,example for <*> does not exist!
6713,E648,example for column-wise does not exist!,example for <*> does not exist!
6714,E648,example for table-wise-uneven does not exist!,example for <*> does not exist!
6715,E648,example for batch-wise does not exist!,example for <*> does not exist!
6716,E648,example for tensor-wise does not exist!,example for <*> does not exist!
6717,E648,example for model-wise does not exist!,example for <*> does not exist!
6718,E648,example for layer-wise does not exist!,example for <*> does not exist!
6719,E648,example for neuron-wise does not exist!,example for <*> does not exist!
6720,E648,example for data-parallel does not exist!,example for <*> does not exist!
6721,E648,example for model-parallel does not exist!,example for <*> does not exist!
6722,E648,example for hybrid-parallel does not exist!,example for <*> does not exist!
6723,E648,example for pipeline-parallel does not exist!,example for <*> does not exist!
6724,E648,example for distributed-training does not exist!,example for <*> does not exist!
6725,E648,example for federated-learning does not exist!,example for <*> does not exist!
6726,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6727,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6728,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6729,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6730,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6731,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6732,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6733,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6734,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6735,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6736,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6737,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6738,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6739,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6740,E649,Adapting flat arg to match exported module's treespec,Adapting flat arg to match exported module's treespec
6741,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6742,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6743,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6744,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6745,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6746,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6747,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6748,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6749,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6750,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6751,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6752,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6753,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6754,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6755,E598,"`print_tabular` relies on the library `tabulate`, which could not be found on this machine. Run `pip install tabulate` to install the library.","<*> relies on the library <*>, which could not be found on this machine. Run <*> to install the library.``"
6756,E650,"Can't find previous stored outputs named ['output1', 'output2']!",Can't find previous stored outputs named <*>!
6757,E650,"Can't find previous stored outputs named ['data1', 'data2', 'data3']!",Can't find previous stored outputs named <*>!
6758,E650,"Can't find previous stored outputs named ['result1', 'result2']!",Can't find previous stored outputs named <*>!
6759,E650,"Can't find previous stored outputs named ['tensor1', 'tensor2', 'tensor3']!",Can't find previous stored outputs named <*>!
