LineId,EventId,Content,EventTemplate
2147,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1263 bytes (1.23 KB) sent, 418 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2148,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2149,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2150,E1,"proxy.cse.cuhk.edu.hk:5070 close, 943 bytes sent, 326 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2151,E1,"proxy.cse.cuhk.edu.hk:5070 close, 941 bytes sent, 326 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2152,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1710 bytes (1.66 KB) sent, 23947 bytes (23.3 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2153,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2154,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1257 bytes (1.22 KB) sent, 418 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2155,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2156,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2157,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2158,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1429 bytes (1.39 KB) sent, 1226 bytes (1.19 KB) received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2159,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1033 bytes (1.00 KB) sent, 10749 bytes (10.4 KB) received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2160,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2161,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2162,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1032 bytes (1.00 KB) sent, 19950 bytes (19.4 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2163,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1088 bytes (1.06 KB) sent, 345 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2164,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2165,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2166,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1086 bytes (1.06 KB) sent, 345 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2167,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1228 bytes (1.19 KB) sent, 674 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2168,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1233 bytes (1.20 KB) sent, 674 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2169,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:05","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2170,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:05","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2171,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2172,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2173,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2174,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2175,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2176,E2,"proxy.cse.cuhk.edu.hk:5070 close, 2368 bytes (2.31 KB) sent, 836 bytes received, lifetime 00:04","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2177,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2178,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 418 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2179,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2180,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 418 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2181,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 418 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2182,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1180 bytes (1.15 KB) sent, 418 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2183,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1172 bytes (1.14 KB) sent, 365 bytes received, lifetime 00:07","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2184,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:07","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2185,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:07","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2186,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1047 bytes (1.02 KB) sent, 40036 bytes (39.0 KB) received, lifetime 00:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2187,E1,"proxy.cse.cuhk.edu.hk:5070 close, 815 bytes sent, 454 bytes received, lifetime 05:02","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2188,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2189,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2190,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2191,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2192,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2193,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2194,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2195,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1032 bytes (1.00 KB) sent, 10516 bytes (10.2 KB) received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2196,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2197,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2198,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1032 bytes (1.00 KB) sent, 20731 bytes (20.2 KB) received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2199,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1218 bytes (1.18 KB) sent, 344 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2200,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1213 bytes (1.18 KB) sent, 343 bytes received, lifetime 00:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2201,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2202,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2203,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2204,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1198 bytes (1.16 KB) sent, 343 bytes received, lifetime 00:03","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2205,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2206,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1169 bytes (1.14 KB) sent, 28161 bytes (27.5 KB) received, lifetime 00:03","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2207,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2208,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1025 bytes (1.00 KB) sent, 408 bytes received, lifetime 00:04","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2209,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2210,E2,"proxy.cse.cuhk.edu.hk:5070 close, 2437 bytes (2.37 KB) sent, 836 bytes received, lifetime 00:06","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2211,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1407 bytes (1.37 KB) sent, 8330 bytes (8.13 KB) received, lifetime 00:10","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2212,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2213,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2214,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1032 bytes (1.00 KB) sent, 3933 bytes (3.84 KB) received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2215,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2216,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2217,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1398 bytes (1.36 KB) sent, 6850 bytes (6.68 KB) received, lifetime 00:14","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2218,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2219,E1,"proxy.cse.cuhk.edu.hk:5070 close, 952 bytes sent, 782 bytes received, lifetime 00:11","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2220,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2221,E4,"proxy.cse.cuhk.edu.hk:5070 close, 4096 bytes (4.00 KB) sent, 38558 bytes (37.6 KB) received, lifetime 00:09","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2222,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2223,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1541 bytes (1.50 KB) sent, 752 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2224,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:20","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2225,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2226,E1,"proxy.cse.cuhk.edu.hk:5070 close, 956 bytes sent, 782 bytes received, lifetime 00:18","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2227,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2228,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2229,E1,"proxy.cse.cuhk.edu.hk:5070 close, 441 bytes sent, 684 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2230,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2231,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2711 bytes (2.64 KB) sent, 5932 bytes (5.79 KB) received, lifetime 01:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2232,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2233,E5,"proxy.cse.cuhk.edu.hk:5070 close, 848 bytes sent, 7035 bytes (6.87 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2234,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1184 bytes (1.15 KB) sent, 2640 bytes (2.57 KB) received, lifetime 02:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2235,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1168 bytes (1.14 KB) sent, 364 bytes received, lifetime 02:00","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2236,E5,"proxy.cse.cuhk.edu.hk:5070 close, 929 bytes sent, 4693 bytes (4.58 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2237,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 2287 bytes (2.23 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2238,E5,"proxy.cse.cuhk.edu.hk:5070 close, 929 bytes sent, 3979 bytes (3.88 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2239,E5,"proxy.cse.cuhk.edu.hk:5070 close, 939 bytes sent, 4231 bytes (4.13 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2240,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 3411 bytes (3.33 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2241,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 3572 bytes (3.48 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2242,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 2045 bytes (1.99 KB) received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2243,E5,"proxy.cse.cuhk.edu.hk:5070 close, 460 bytes sent, 2141 bytes (2.09 KB) received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2244,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 1617 bytes (1.57 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2245,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 2230 bytes (2.17 KB) received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2246,E5,"proxy.cse.cuhk.edu.hk:5070 close, 460 bytes sent, 2141 bytes (2.09 KB) received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2247,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 3133 bytes (3.05 KB) received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2248,E5,"proxy.cse.cuhk.edu.hk:5070 close, 469 bytes sent, 1581 bytes (1.54 KB) received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2249,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1159 bytes (1.13 KB) sent, 836 bytes received, lifetime 02:00","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2250,E3,ts1.qq.com:8000 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2251,E1,"ts1.qq.com:8000 close, 85 bytes sent, 45 bytes received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2252,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2253,E1,"get.sogou.com:80 close, 1007 bytes sent, 336 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2254,E4,"proxy.cse.cuhk.edu.hk:5070 close, 3095 bytes (3.02 KB) sent, 29708 bytes (29.0 KB) received, lifetime 02:08","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2255,E3,ts2.qq.com:8000 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2256,E1,"ts2.qq.com:8000 close, 85 bytes sent, 45 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2257,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2258,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2259,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2260,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2910 bytes (2.84 KB) sent, 1860 bytes (1.81 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2261,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1735 bytes (1.69 KB) sent, 5103 bytes (4.98 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2262,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2864 bytes (2.79 KB) sent, 1569 bytes (1.53 KB) received, lifetime 04:11","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2263,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2636 bytes (2.57 KB) sent, 2279 bytes (2.22 KB) received, lifetime 01:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2264,E2,"proxy.cse.cuhk.edu.hk:5070 close, 2503 bytes (2.44 KB) sent, 883 bytes received, lifetime 04:02","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
2265,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2266,E1,"proxy.cse.cuhk.edu.hk:5070 close, 952 bytes sent, 782 bytes received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2267,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2268,E1,"proxy.cse.cuhk.edu.hk:5070 close, 815 bytes sent, 454 bytes received, lifetime 05:11","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2269,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2270,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2271,E4,"proxy.cse.cuhk.edu.hk:5070 close, 5546 bytes (5.41 KB) sent, 5269 bytes (5.14 KB) received, lifetime 05:14","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2272,E1,"proxy.cse.cuhk.edu.hk:5070 close, 952 bytes sent, 782 bytes received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2273,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2274,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2238 bytes (2.18 KB) sent, 1521 bytes (1.48 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2275,E5,"proxy.cse.cuhk.edu.hk:5070 close, 817 bytes sent, 5116 bytes (4.99 KB) received, lifetime 15:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2276,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2277,E5,"proxy.cse.cuhk.edu.hk:5070 close, 101 bytes sent, 3444 bytes (3.36 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
2278,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2279,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2711 bytes (2.64 KB) sent, 5932 bytes (5.79 KB) received, lifetime 01:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2280,E1,"proxy.cse.cuhk.edu.hk:5070 close, 791 bytes sent, 450 bytes received, lifetime 01:59","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2281,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2282,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2283,E4,"proxy.cse.cuhk.edu.hk:5070 close, 3090 bytes (3.01 KB) sent, 1093 bytes (1.06 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
2284,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2285,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2286,E1,"proxy.cse.cuhk.edu.hk:5070 close, 435 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2287,E1,"proxy.cse.cuhk.edu.hk:5070 close, 435 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2288,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2289,E1,"proxy.cse.cuhk.edu.hk:5070 close, 435 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2290,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2291,E1,"proxy.cse.cuhk.edu.hk:5070 close, 435 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
2292,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
2293,E1,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
